source,content,tag
3917,nis,5
3917,##a,6
3917,ı,6
3917,##yık,6
3917,##ül,6
3917,##ah,6
3917,yu,5
3917,##su,6
3917,##f,6
3917,ı,6
3917,##yık,6
3917,##ül,6
3917,##ah,6
3917,ay,5
3917,##fer,6
3917,ı,6
3917,##yık,6
3917,##ül,6
3917,##ah,6
3917,gazi,1
3917,##antep,2
3917,ibr,3
3917,##ahim,4
3917,##lide,4
3917,ay,3
3917,##şe,4
3917,mehmet,4
3917,pol,4
3917,##at,4
3917,sitesinde,4
3917,göç,0
3917,##ük,0
3917,altında,0
3917,##lar,0
3917,lütfen,0
3917,yardım,0
3917,edin,0
3917,deprem,0
3917,gazi,1
3917,##antep,2
3917,acil,0
3917,turk,0
3917,##ey,0
3917,e,0
3917,##arth,0
3917,##qu,0
3917,##ake,0
3917,af,0
3917,##adde,0
3917,##pr,4
3917,##em,4
3917,[SEP],0
3918,[CLS],6
3918,hal,5
3918,##ükle,6
3918,##vent,6
3918,lütfen,0
3918,bir,0
3918,haber,0
3918,verin,0
3918,adana,1
3918,71,3
3918,##47,4
3918,##7,4
3918,sokak,4
3918,er,4
3918,##ay,4
3918,apartman,4
3918,##ı,4
3918,re,5
3918,##m,6
3918,##zi,6
3918,##ye,6
3918,ar,6
3918,##slan,6
3918,veda,5
3918,##t,6
3918,ar,6
3918,##slan,6
3918,nis,5
3918,##a,6
3918,ar,6
3918,##slan,6
3918,af,0
3918,##ad,0
3918,deprem,0
3918,adana,1
3918,acil,0
3918,turk,3
3918,##ey,4
3918,[SEP],0
3919,[CLS],1
3919,gazi,1
3919,##antep,4
3919,ilçesi,0
3919,is,3
3919,##lah,4
3919,##iye,4
3919,##de,4
3919,durum,0
3919,kötü,0
3919,##ym,0
3919,##üş,0
3919,çok,0
3919,sayıda,0
3919,bina,0
3919,yık,0
3919,##ılmış,0
3919,doğar,0
3919,üstü,0
3919,civarı,0
3919,binalar,0
3919,##a,0
3919,halen,0
3919,yardım,0
3919,ulaşma,0
3919,##mış,0
3919,acil,0
3919,yardım,0
3919,enkaz,0
3919,##altında,0
3919,##yım,0
3919,gazi,1
3919,##antep,2
3919,ıslah,3
3919,##iye,4
3919,ıslah,4
3919,##ıy,4
3919,##ede,4
3919,##pr,0
3919,##em,0
3919,gazi,1
3919,##antep,2
3919,##de,0
3919,##pr,0
3919,##em,0
3919,af,0
3919,##ad,0
3919,##gazi,1
3919,##antep,2
3919,sonda,3
3919,##ki,4
3919,##ka,4
3919,af,0
3919,##ada,0
3919,##cı,0
3919,##l,4
3919,gazi,1
3919,##antep,2
3919,##b,3
3919,##üyük,4
3919,##şehir,4
3919,turk,4
3919,##ey,4
3919,[SEP],0
3920,[CLS],1
3920,hata,1
3920,##y,2
3920,ant,3
3920,##ak,4
3920,##ya,4
3920,gazi,4
3920,mahallesi,4
3920,şehit,4
3920,##mur,4
3920,##at,4
3920,nur,4
3920,aydın,4
3920,cadde,4
3920,##si,4
3920,öz,4
3920,##demir,4
3920,apartman,4
3920,##ı,4
3920,irtibat,0
3920,no,0
3920,##0,0
3920,##54,0
3920,##12,0
3920,##67,0
3920,##71,0
3920,##7,0
3920,onur,5
3920,can,6
3920,deprem,0
3920,acil,0
3920,turk,0
3920,##ey,0
3920,e,0
3920,##arth,0
3920,##qu,0
3920,##ake,0
3920,enkaz,0
3920,af,0
3920,##adde,0
3920,##pr,0
3920,##em,0
3920,af,1
3920,##ad,0
3920,##hat,2
3920,##ay,2
3920,[SEP],0
3921,[CLS],6
3921,hal,5
3921,##ükle,6
3921,##vent,6
3921,lütfen,0
3921,bir,0
3921,haber,0
3921,verin,0
3921,adana,1
3921,71,3
3921,##47,4
3921,##7,4
3921,sokak,4
3921,er,4
3921,##ay,4
3921,apartman,4
3921,##ı,4
3921,re,5
3921,##m,6
3921,##zi,6
3921,##ye,6
3921,ar,6
3921,##slan,6
3921,veda,5
3921,##t,6
3921,ar,6
3921,##slan,6
3921,nis,5
3921,##a,6
3921,ar,6
3921,##slan,6
3921,af,0
3921,##ad,0
3921,deprem,0
3921,adana,1
3921,acil,0
3921,turk,3
3921,##ey,4
3921,[SEP],0
3922,[CLS],0
3922,baba,0
3922,##anne,0
3922,##m,0
3922,##den,0
3922,saatlerce,0
3922,haber,0
3922,ala,0
3922,##mıyoruz,0
3922,elimizde,0
3922,sadece,0
3922,binanın,0
3922,yık,0
3922,##ıldığı,0
3922,haberi,0
3922,var,0
3922,enkaz,0
3922,altında,0
3922,olabilir,0
3922,adı,0
3922,ziyaf,5
3922,##et,6
3922,in,6
3922,##al,6
3922,lütfen,0
3922,gidip,0
3922,bakın,0
3922,ceb,5
3922,##rail,6
3922,mah,6
3922,oruç,6
3922,re,6
3922,##is,6
3922,şok,5
3922,akın,6
3922,1,4
3922,ap,4
3922,ant,4
3922,##ak,4
3922,##ya,4
3922,şah,4
3922,##in,4
3922,büfe,4
3922,##nin,0
3922,yani,0
3922,deprem,0
3922,acil,0
3922,hata,1
3922,##y,2
3922,##de,3
3922,##pr,4
3922,##em,4
3922,af,4
3922,##adde,4
3922,##pr,4
3922,##em,4
3922,enkaz,4
3922,ant,3
3922,##ak,4
3922,##ya,4
3922,##de,4
3922,##pr,4
3922,##em,4
3922,turk,4
3922,##ey,4
3922,[SEP],0
3923,[CLS],1
3923,arkadaşımız,0
3923,görkem,5
3923,bak,6
3923,ve,0
3923,ailesi,0
3923,göç,0
3923,##ük,0
3923,altında,0
3923,##lar,0
3923,lütfen,0
3923,yardım,0
3923,edin,0
3923,##ny,3
3923,##unus,3
3923,emr,4
3923,##e,4
3923,mahallesi,4
3923,15,4
3923,sokak,4
3923,no,4
3923,5,4
3923,duygu,4
3923,apartman,4
3923,##ı,4
3923,kat,4
3923,4,4
3923,numara,4
3923,8,4
3923,kahraman,1
3923,##maraş,2
3923,on,3
3923,##iki,4
3923,##şu,4
3923,##bat,4
3923,mar,1
3923,##aş,2
3923,##de,0
3923,##pr,0
3923,##em,0
3923,af,1
3923,##ad,2
3923,##maraş,2
3923,aç,3
3923,##ilya,0
3923,##rd,0
3923,##ım,4
3923,e,0
3923,##arth,0
3923,##qu,0
3923,##ake,0
3923,enkaz,0
3923,deprem,0
3923,[SEP],0
3924,[CLS],0
3924,malat,1
3924,##ya,2
3924,merkez,0
3924,bent,3
3924,##başı,4
3924,mahallesi,4
3924,koç,4
3924,##lar,4
3924,sitesi,4
3924,mehmet,5
3924,ay,6
3924,##han,6
3924,nadir,5
3924,##e,6
3924,ay,6
3924,##han,6
3924,enkaz,0
3924,##da,0
3924,altında,0
3924,olabilirler,0
3924,haber,0
3924,alına,0
3924,##mıyor,0
3924,deprem,0
3924,malat,1
3924,##ya,2
3924,acil,0
3924,enkaz,0
3924,turk,3
3924,##ey,4
3924,af,0
3924,##adde,4
3924,##pr,4
3924,##em,4
3924,af,4
3924,##at,6
3924,af,3
3924,##ad,2
3924,##mal,2
3924,##atya,2
3924,[SEP],0
3925,[CLS],6
3925,600,3
3925,konut,4
3925,##lar,4
3925,19,4
3925,blok,4
3925,kat,4
3925,no,4
3925,4,4
3925,hata,3
3925,##yan,4
3925,##tak,4
3925,##ya,4
3925,g,0
3925,##t,4
3925,must,5
3925,##afa,6
3925,son,6
3925,##gül,6
3925,muh,5
3925,##amm,6
3925,##ed,6
3925,ali,6
3925,bey,6
3925,##za,6
3925,ar,6
3925,##ş,6
3925,##lanır,6
3925,haber,0
3925,ala,0
3925,##mıyoruz,0
3925,haberi,0
3925,olan,0
3925,var,0
3925,mı,0
3925,af,0
3925,##ad,0
3925,##hat,0
3925,##ay,2
3925,af,0
3925,##adde,0
3925,##pr,6
3925,##em,6
3925,af,0
3925,##ad,0
3925,##lardı,0
3925,##m,0
3925,turk,0
3925,##ey,0
3925,e,0
3925,##arth,0
3925,##qu,0
3925,##ake,0
3925,hel,0
3925,##p,0
3925,[SEP],0
3926,[CLS],0
3926,hata,1
3926,##y,2
3926,ant,3
3926,##ak,4
3926,##ya,4
3926,onur,4
3926,otel,4
3926,gecede,0
3926,##n,0
3926,beri,0
3926,enkaz,0
3926,altında,0
3926,olanlar,0
3926,var,0
3926,en,0
3926,son,0
3926,bilgi,0
3926,saat,0
3926,130,0
3926,##0,0
3926,da,0
3926,geldi,0
3926,ve,0
3926,halen,0
3926,yardım,0
3926,yok,0
3926,bölgede,0
3926,enkaz,0
3926,##ın,0
3926,altında,0
3926,insanlar,0
3926,var,0
3926,acil,0
3926,yaya,0
3926,##lım,0
3926,lütfen,0
3926,af,0
3926,##ad,0
3926,deprem,0
3926,e,0
3926,##arth,0
3926,##qu,0
3926,##ake,0
3926,yardım,0
3926,turk,3
3926,##ey,4
3926,e,0
3926,##arth,0
3926,##qu,0
3926,##ake,0
3926,##türk,3
3926,##iye,2
3926,af,1
3926,##ad,2
3926,##hat,3
3926,##ay,2
3926,af,0
3926,##ad,0
3926,##lardı,0
3926,##m,0
3926,[SEP],0
3927,[CLS],6
3927,hata,1
3927,##y,2
3927,##kırı,3
3927,##k,4
3927,##han,4
3927,mimar,3
3927,##sin,4
3927,##an,4
3927,mah,4
3927,fat,5
3927,##ma,6
3927,ero,6
3927,##l,6
3927,hak,5
3927,##an,6
3927,ero,6
3927,##l,6
3927,haber,0
3927,ala,0
3927,##mıyoruz,0
3927,acil,0
3927,destek,0
3927,af,0
3927,##ad,0
3927,af,1
3927,##ad,2
3927,##hat,2
3927,##ay,2
3927,acil,0
3927,turk,0
3927,##ey,4
3927,e,0
3927,##arth,0
3927,##qu,0
3927,##ake,0
3927,enkaz,0
3927,r,5
3927,##ter,6
3927,##doğan,6
3927,[SEP],0
3928,[CLS],0
3928,yav,3
3928,##uz,4
3928,sel,4
3928,##im,4
3928,mahallesi,4
3928,60,4
3928,##1,4
3928,sokak,4
3928,eli,4
3928,##f,4
3928,apartman,4
3928,##ı,4
3928,adı,1
3928,##yaman,2
3928,##mer,0
3928,##ke,0
3928,##z,0
3928,halk,0
3928,eğitim,0
3928,merkezi,0
3928,karşı,0
3928,##sı,0
3928,enkaz,0
3928,##da,0
3928,küçük,0
3928,kız,0
3928,ve,0
3928,hamile,0
3928,kadın,0
3928,da,0
3928,var,0
3928,r,0
3928,##tle,0
3928,##rin,0
3928,lütfen,0
3928,yardım,0
3928,gerekli,0
3928,yardım,0
3928,edin,0
3928,hala,0
3928,enkaz,0
3928,altında,0
3928,##lar,0
3928,af,0
3928,##ad,0
3928,ekibi,0
3928,daha,0
3928,gelmem,0
3928,##iş,0
3928,deprem,0
3928,gazi,1
3928,##antep,2
3928,adı,1
3928,##yaman,2
3928,turk,0
3928,##ey,4
3928,af,1
3928,##ada,2
3928,##dı,2
3928,##yaman,2
3928,[SEP],0
3929,[CLS],1
3929,hürriyet,3
3929,17,4
3929,sk,4
3929,no,4
3929,##14,4
3929,46,4
3929,##0,4
3929,##50,4
3929,kahraman,1
3929,##maraş,2
3929,merkez,0
3929,kahraman,1
3929,##maraş,2
3929,eb,3
3929,##rar,4
3929,sitesi,4
3929,iki,0
3929,çocuk,0
3929,biri,0
3929,erkek,0
3929,12,0
3929,13,0
3929,yaşında,0
3929,ve,0
3929,babalar,0
3929,##ı,0
3929,po,5
3929,##yr,6
3929,##az,6
3929,avcı,6
3929,ve,0
3929,babası,0
3929,akın,5
3929,avcı,6
3929,turk,1
3929,##ey,0
3929,enkaz,0
3929,acil,0
3929,af,0
3929,##ad,0
3929,enkaz,0
3929,##altında,0
3929,##yım,0
3929,kahraman,1
3929,##mara,2
3929,##s,2
3929,##de,0
3929,##pr,0
3929,##em,0
3929,enkaz,0
3929,e,0
3929,##arth,0
3929,##qu,0
3929,##ake,0
3929,deprem,0
3929,af,0
3929,##adde,0
3929,##pr,0
3929,##em,0
3929,acil,0
3929,deprem,0
3929,##de,0
3929,[SEP],0
3930,[CLS],6
3930,oğ,0
3930,##uz,0
3930,##han,0
3930,##nat,0
3930,##s,0
3930,se,5
3930,##da,6
3930,ı,6
3930,##yık,6
3930,##ül,6
3930,##ah,6
3930,nis,5
3930,##a,6
3930,ı,6
3930,##yık,6
3930,##ül,6
3930,##ah,6
3930,yu,5
3930,##su,6
3930,##f,6
3930,ı,6
3930,##yık,6
3930,##ül,6
3930,##ah,6
3930,ay,5
3930,##fer,6
3930,ı,6
3930,##yık,6
3930,##ül,6
3930,##ah,6
3930,gazi,1
3930,##antep,2
3930,ibr,3
3930,##ahim,4
3930,##lide,4
3930,ay,3
3930,##şe,4
3930,mehmet,4
3930,pol,4
3930,##at,4
3930,sitesinde,4
3930,göç,0
3930,##ük,0
3930,altında,0
3930,##lar,0
3930,lütfen,0
3930,yardım,0
3930,edin,0
3930,deprem,0
3930,gazi,1
3930,##antep,2
3930,acil,0
3930,turk,0
3930,##ey,0
3930,e,0
3930,##arth,0
3930,##qu,0
3930,##ake,0
3930,af,0
3930,##adde,0
3930,##pr,0
3930,##em,0
3930,[SEP],0
3931,[CLS],1
3931,tur,3
3931,##gut,4
3931,re,4
3931,##is,4
3931,mahallesi,4
3931,z,4
3931,##ey,4
3931,cad,4
3931,no,4
3931,40,4
3931,adı,1
3931,##yaman,2
3931,##mer,0
3931,##ke,4
3931,##z,0
3931,z,3
3931,##omb,4
3931,##aba,4
3931,cami,4
3931,karşısında,0
3931,deprem,0
3931,acil,0
3931,sp,0
3931,##k,0
3931,##go,0
3931,##v,0
3931,##tr,0
3931,turk,0
3931,##ey,0
3931,adı,1
3931,##yaman,2
3931,af,1
3931,##ad,2
3931,##başkan,0
3931,##lık,0
3931,deprem,0
3931,##da,0
3931,##ire,0
3931,##si,0
3931,sağ,0
3931,##lik,0
3931,##bakan,0
3931,##lığı,0
3931,enkaz,0
3931,enkaz,0
3931,##altında,0
3931,##yım,0
3931,acil,0
3931,enkaz,0
3931,enkaz,0
3931,##altında,0
3931,##yım,0
3931,turk,1
3931,##ey,2
3931,af,1
3931,##ad,2
3931,sonda,1
3931,##ki,4
3931,##ka,2
3931,[SEP],0
3932,[CLS],0
3932,hala,0
3932,##m,0
3932,ve,0
3932,kuzen,0
3932,##im,0
3932,enkaz,0
3932,altında,0
3932,hiçbir,0
3932,ekip,0
3932,yok,0
3932,havalimanı,0
3932,ve,0
3932,otoyol,0
3932,kapan,0
3932,##mış,0
3932,yardım,0
3932,eder,0
3932,misiniz,0
3932,hata,1
3932,##yan,2
3932,##tak,4
3932,##ya,4
3932,aksa,3
3932,##ray,4
3932,mahallesi,4
3932,bay,4
3932,##bar,4
3932,##s,4
3932,cadde,4
3932,##si,4
3932,sadık,4
3932,oğlu,4
3932,apartman,4
3932,no,4
3932,94,4
3932,mehmet,5
3932,kara,6
3932,##tepe,6
3932,deprem,0
3932,acil,0
3932,hata,1
3932,##yan,2
3932,##tak,4
3932,##ya,4
3932,sp,0
3932,##k,0
3932,##go,0
3932,##v,0
3932,##tr,0
3932,is,1
3932,##kender,2
3932,##un,4
3932,turk,4
3932,##ey,4
3932,af,0
3932,##adde,0
3932,##pr,0
3932,##em,0
3932,enkaz,0
3932,##altında,0
3932,##yım,0
3932,[SEP],0
3933,[CLS],1
3933,hata,1
3933,##y,2
3933,##da,2
3933,hastaneler,0
3933,yık,0
3933,##ılmış,0
3933,durumda,0
3933,hiç,0
3933,bir,0
3933,ekip,0
3933,gelmiyor,0
3933,lütfen,0
3933,yardıma,0
3933,gelin,0
3933,hata,1
3933,##y,2
3933,##da,2
3933,türkiye,0
3933,##nin,0
3933,bir,0
3933,ili,0
3933,deprem,0
3933,acil,0
3933,hata,1
3933,##ya,2
3933,##fa,0
3933,##d,2
3933,hata,1
3933,##yan,2
3933,##tak,4
3933,##ya,4
3933,hata,0
3933,##yla,0
3933,##ş,2
3933,##sa,0
3933,is,3
3933,##kender,4
3933,##un,4
3933,e,0
3933,##arth,0
3933,##qu,4
3933,##ake,4
3933,hata,1
3933,##y,2
3933,##bs,0
3933,##b,0
3933,[SEP],0
3934,[CLS],0
3934,adı,1
3934,##yaman,2
3934,alına,3
3934,##sı,4
3934,mahallesi,4
3934,120,4
3934,##3,4
3934,sokak,4
3934,no,4
3934,3,4
3934,teyz,0
3934,##em,0
3934,##ler,0
3934,7,0
3934,kişi,0
3934,enkaz,0
3934,##ın,0
3934,altında,0
3934,dün,0
3934,##den,0
3934,beri,0
3934,ses,0
3934,se,0
3934,##da,0
3934,yok,0
3934,af,0
3934,##at,0
3934,yok,0
3934,lütfen,0
3934,sağ,0
3934,olanlar,0
3934,yardım,0
3934,etsin,0
3934,deprem,0
3934,turk,0
3934,##ey,0
3934,şanlı,3
3934,##ur,4
3934,##fa,4
3934,enkaz,0
3934,##altında,0
3934,##yım,0
3934,acil,0
3934,adı,1
3934,##yaman,2
3934,af,3
3934,##ada,2
3934,##dı,2
3934,##yaman,2
3934,adı,1
3934,##yaman,2
3934,##de,0
3934,##pr,0
3934,##em,0
3934,deprem,0
3934,sp,0
3934,##k,0
3934,##go,0
3934,##v,0
3934,##tr,0
3934,[SEP],0
3935,[CLS],1
3935,af,1
3935,##ado,2
3935,##s,2
3935,##man,2
3935,##iye,2
3935,deprem,0
3935,turk,3
3935,##ey,4
3935,acil,0
3935,soğuk,0
3935,##ta,0
3935,yardım,0
3935,bekliyor,0
3935,##lar,0
3935,iki,0
3935,mahalle,0
3935,küçük,0
3935,bir,0
3935,kafe,0
3935,##ye,0
3935,sığ,0
3935,##maya,0
3935,çalışıyor,0
3935,[SEP],0
3936,[CLS],0
3936,5,0
3936,kişi,0
3936,enkaz,0
3936,altında,0
3936,##yız,0
3936,lütfen,0
3936,yardım,0
3936,edin,0
3936,yeni,3
3936,mahalle,4
3936,3,4
3936,çevre,4
3936,yolu,4
3936,26,4
3936,##29,4
3936,##5,4
3936,sokak,4
3936,ik,4
3936,##bal,4
3936,2,4
3936,sitesi,4
3936,a,4
3936,blok,4
3936,kat,4
3936,2,4
3936,no,4
3936,6,4
3936,adı,1
3936,##yaman,2
3936,acil,0
3936,af,0
3936,##adde,0
3936,##pr,0
3936,##em,0
3936,af,0
3936,##ad,0
3936,deprem,0
3936,bu,0
3936,adres,0
3936,bana,0
3936,değil,0
3936,sesini,0
3936,duyur,0
3936,##mak,0
3936,isteyen,0
3936,bir,0
3936,arkadaş,0
3936,##a,0
3936,aittir,0
3936,yay,0
3936,##ılsın,0
3936,lütfen,0
3936,turk,3
3936,##ey,0
3936,enkaz,0
3936,##altında,0
3936,##yım,0
3936,[SEP],0
3937,[CLS],1
3937,arkadaşımın,0
3937,anne,0
3937,ve,0
3937,kardeşin,0
3937,##den,0
3937,haber,0
3937,ala,0
3937,##mıyoruz,0
3937,lütfen,0
3937,yardımcı,0
3937,olun,0
3937,general,3
3937,şük,4
3937,##rü,4
3937,kanat,4
3937,##lı,4
3937,mahallesi,4
3937,12,4
3937,##so,4
3937,##ka,4
3937,##k,4
3937,no,4
3937,##4,4
3937,k,4
3937,##1,4
3937,hata,1
3937,##yan,4
3937,##tak,3
3937,##ya,2
3937,annesi,0
3937,du,5
3937,##du,6
3937,kız,0
3937,kardeşi,0
3937,eli,5
3937,##f,6
3937,soya,0
3937,##d,0
3937,##ları,0
3937,keskin,0
3937,deprem,1
3937,##hat,4
3937,##ay,2
3937,acil,0
3937,turk,3
3937,##ey,0
3937,hata,1
3937,##y,2
3937,##de,1
3937,##pr,0
3937,##em,2
3937,af,1
3937,##ad,2
3937,##başkan,2
3937,##lık,2
3937,af,0
3937,##adde,0
3937,##pr,0
3937,##em,0
3937,[SEP],0
3938,[CLS],0
3938,9,0
3938,saat,0
3938,oldu,0
3938,hala,0
3938,profesyonel,0
3938,bir,0
3938,yardım,0
3938,yok,0
3938,lütfen,0
3938,yardım,0
3938,gönderin,0
3938,gu,0
3938,##ti,0
3938,##to,0
3938,##li,0
3938,kendine,0
3938,##muz,0
3938,##isyen,0
3938,p,0
3938,##que,0
3938,##enn,0
3938,hal,0
3938,##ükle,0
3938,##vent,0
3938,ah,0
3938,##bap,0
3938,deprem,0
3938,kahraman,1
3938,##maraş,2
3938,kahraman,1
3938,##mara,2
3938,##s,2
3938,##de,0
3938,##pr,0
3938,##em,0
3938,acil,0
3938,turk,3
3938,##ey,4
3938,sonda,3
3938,##ki,4
3938,##ka,4
3938,af,1
3938,##ad,2
3938,##maraş,2
3938,şanlı,1
3938,##ur,2
3938,##fa,2
3938,[SEP],0
3939,[CLS],0
3939,arkadaşlarım,0
3939,ve,0
3939,çevresindeki,0
3939,##ler,0
3939,mahsur,0
3939,kaldı,0
3939,hiçbir,0
3939,yerden,0
3939,yardım,0
3939,sağlan,0
3939,##ılmıyor,0
3939,kimseye,0
3939,ulaş,0
3939,##amıyor,0
3939,##lar,0
3939,yardım,0
3939,edin,0
3939,açık,3
3939,##dere,4
3939,mah,4
3939,merkez,4
3939,sokak,4
3939,no,4
3939,147,4
3939,hata,3
3939,##yan,4
3939,##tak,4
3939,##ya,4
3939,hata,1
3939,##y,2
3939,ant,3
3939,##ak,4
3939,##ya,4
3939,ant,4
3939,##ak,4
3939,##ya,4
3939,##de,4
3939,##pr,4
3939,##em,4
3939,deprem,0
3939,acil,0
3939,e,0
3939,##arth,0
3939,##qu,0
3939,##ake,0
3939,enkaz,0
3939,hata,1
3939,##ya,2
3939,##fa,2
3939,##d,2
3939,[SEP],0
3940,[CLS],0
3940,çok,0
3940,acil,0
3940,haber,0
3940,alına,0
3940,##mıyor,0
3940,tanı,0
3940,##ğı,0
3940,olan,0
3940,baktı,0
3940,##rab,0
3940,##ilir,0
3940,##di,0
3940,eki,3
3940,##n,4
3940,##ciler,4
3940,mah,4
3940,in,4
3940,##önü,4
3940,cad,4
3940,rön,4
3940,##esans,4
3940,rez,4
3940,##idan,4
3940,##s,4
3940,hata,3
3940,##yan,4
3940,##tak,4
3940,##ya,4
3940,deprem,0
3940,hata,1
3940,##y,2
3940,##de,0
3940,##pr,0
3940,##em,0
3940,deprem,0
3940,##io,0
3940,##ld,0
3940,##u,0
3940,acil,0
3940,af,0
3940,##adde,5
3940,##pr,6
3940,##em,6
3940,kızıl,6
3940,##ay,6
3940,gazi,1
3940,##antep,2
3940,turk,0
3940,##ey,4
3940,e,0
3940,##arth,0
3940,##qu,0
3940,##ake,0
3940,kahraman,1
3940,##mara,2
3940,##s,2
3940,##de,0
3940,##pr,0
3940,##em,0
3940,[SEP],0
3941,[CLS],1
3941,diyar,1
3941,##bak,2
3941,##ır,2
3941,yeni,3
3941,##şehir,4
3941,seçkin,4
3941,##ler,4
3941,sitesi,4
3941,c,4
3941,blok,4
3941,en,0
3941,##ka,0
3941,altında,0
3941,vatandaşlarımız,0
3941,varmış,0
3941,kaşı,0
3941,kana,0
3941,##yan,0
3941,yaralı,0
3941,arka,0
3941,##s,0
3941,##lara,0
3941,yardım,0
3941,gerekiyor,0
3941,birinden,0
3941,de,0
3941,ses,0
3941,gelmiyor,0
3941,durumu,0
3941,bilinmiyor,0
3941,sp,0
3941,##k,0
3941,##go,0
3941,##v,0
3941,##tr,0
3941,ha,0
3941,##arp,0
3941,turk,0
3941,##ey,0
3941,diyar,1
3941,##bak,2
3941,##ır,2
3941,##de,0
3941,##pr,0
3941,##em,0
3941,af,0
3941,##adde,0
3941,##pr,0
3941,##em,0
3941,deprem,0
3941,um,3
3941,##ke,4
3941,##diy,4
3941,##arbakır,4
3941,[SEP],0
3942,[CLS],0
3942,arkadaşımın,0
3942,teyz,0
3942,##esi,0
3942,sera,5
3942,##p,6
3942,ur,6
3942,##al,6
3942,ahmet,5
3942,ur,6
3942,##al,6
3942,göç,0
3942,##ük,0
3942,altındadır,0
3942,kurtarı,0
3942,##lm,0
3942,##ayı,0
3942,bekliyor,0
3942,##lar,0
3942,ergen,3
3942,paşa,4
3942,mahallesi,4
3942,75,4
3942,yıl,4
3942,bul,4
3942,##varı,4
3942,mavi,4
3942,saray,4
3942,apartman,4
3942,##ı,4
3942,ant,4
3942,##ak,4
3942,##ya,4
3942,lütfen,0
3942,yaya,0
3942,##bilir,0
3942,mıyız,0
3942,e,0
3942,##arth,0
3942,##qu,0
3942,##ake,0
3942,ant,3
3942,##ak,4
3942,##ya,4
3942,af,3
3942,##adde,0
3942,##pr,4
3942,##em,0
3942,af,3
3942,##adan,4
3942,##tak,4
3942,##ya,2
3942,yardım,0
3942,[SEP],0
3943,[CLS],0
3943,alına,3
3943,##sı,4
3943,mahallesi,4
3943,saray,4
3943,##bos,4
3943,##na,4
3943,cadde,4
3943,##si,4
3943,mer,4
3943,##can,4
3943,ap,4
3943,##t,4
3943,b,4
3943,blok,4
3943,cumhuriyet,4
3943,mahallesi,4
3943,kemal,4
3943,##paşa,4
3943,cadde,4
3943,##si,4
3943,kör,4
3943,##ler,4
3943,derneği,0
3943,arkası,0
3943,çınar,3
3943,sitesi,4
3943,merkez,0
3943,##adı,4
3943,##yaman,0
3943,arkadaşımız,0
3943,hat,5
3943,##ice,6
3943,sen,6
3943,##a,6
3943,yıldız,6
3943,ve,0
3943,ailesi,0
3943,göç,0
3943,##ük,0
3943,altında,0
3943,haber,0
3943,alına,0
3943,##mıyor,0
3943,duyur,0
3943,##abildiği,0
3943,##ni,0
3943,##z,0
3943,kadar,0
3943,duyuru,0
3943,##nu,0
3943,##z,0
3943,deprem,0
3943,turk,0
3943,##ey,4
3943,af,0
3943,##ad,2
3943,acil,0
3943,[SEP],0
3944,[CLS],0
3944,acil,0
3944,yardım,0
3944,ant,3
3944,##ak,4
3944,##ya,4
3944,ak,4
3944,##asy,4
3944,##a,4
3944,mahallesinde,4
3944,olan,0
3944,ve,0
3944,oradaki,0
3944,##lerden,0
3944,haber,0
3944,alan,0
3944,biri,0
3944,yaz,0
3944,##sın,0
3944,lütfen,0
3944,acil,0
3944,aç,0
3944,##ilya,0
3944,##rd,0
3944,##ım,0
3944,ant,3
3944,##ak,4
3944,##ya,4
3944,##acı,4
3944,##l,4
3944,ant,4
3944,##ak,4
3944,##ya,4
3944,hata,1
3944,##y,2
3944,hata,1
3944,##y,2
3944,##de,0
3944,##pr,0
3944,##em,0
3944,deprem,0
3944,##de,0
3944,yardım,0
3944,##elin,0
3944,af,1
3944,##ad,2
3944,diyar,1
3944,##bak,2
3944,##ır,2
3944,e,0
3944,##arth,0
3944,##qu,4
3944,##ake,4
3944,adana,1
3944,enkaz,0
3944,##altında,0
3944,##yım,0
3944,enkaz,0
3944,gazi,1
3944,##antep,2
3944,is,3
3944,##kender,4
3944,##un,4
3944,kahraman,1
3944,##maraş,2
3944,[SEP],0
3945,[CLS],0
3945,hala,0
3945,enkaz,0
3945,altında,0
3945,##lar,0
3945,hiçbir,0
3945,haber,0
3945,ala,0
3945,##mıyoruz,0
3945,af,0
3945,##ad,0
3945,ekipleri,0
3945,ulaşma,0
3945,##dı,0
3945,sesi,0
3945,##mi,0
3945,##zi,0
3945,duyu,0
3945,##n,0
3945,artık,0
3945,adı,1
3945,##yaman,2
3945,merkez,0
3945,tur,3
3945,##gut,4
3945,##lu,4
3945,re,4
3945,##is,4
3945,mahallesi,4
3945,105,4
3945,sokak,4
3945,no,4
3945,15,4
3945,deniz,4
3945,apartman,4
3945,##ı,4
3945,acil,0
3945,enkaz,0
3945,adı,1
3945,##yaman,2
3945,##de,0
3945,##pr,0
3945,##em,0
3945,af,1
3945,##adde,0
3945,##pr,0
3945,##em,0
3945,af,0
3945,##ad,0
3945,deprem,1
3945,turk,0
3945,##ey,4
3945,[SEP],0
3946,[CLS],1
3946,arkadaşımız,0
3946,##ın,0
3946,ailesi,0
3946,5,0
3946,saat,0
3946,##tir,0
3946,göç,0
3946,##ük,0
3946,altında,0
3946,##lar,0
3946,yardım,0
3946,ulaş,0
3946,##amıyor,0
3946,hata,1
3946,##y,2
3946,ür,3
3946,##gen,4
3946,##paşa,4
3946,mahallesi,4
3946,75,4
3946,##yıl,4
